ObjectName,v1x,v1y,v1z,v2x,v2y,v2z,v3x,v3y,v3z
UNIConcrete,-2733.1650,11514.4400,8122.2140,-2741.9840,11510.7200,7649.6690,-2734.4550,11514.4400,7649.6490
UNIConcrete,-2741.9840,11510.7200,7649.6690,-2733.1650,11514.4400,8122.2140,-2740.6940,11510.7200,8122.2350
UNIConcrete,-2738.9530,11527.1700,8122.2300,-2734.4550,11514.4400,7649.6490,-2740.2430,11527.1700,7649.6640
UNIConcrete,-2734.4550,11514.4400,7649.6490,-2738.9530,11527.1700,8122.2300,-2733.1650,11514.4400,8122.2140
UNIConcrete,-2777.7570,11527.1700,8122.3360,-2740.2430,11527.1700,7649.6640,-2779.0470,11527.1700,7649.7710
UNIConcrete,-2740.2430,11527.1700,7649.6640,-2777.7570,11527.1700,8122.3360,-2738.9530,11527.1700,8122.2300
UNIConcrete,-2740.6940,11278.8300,8122.2350,-2741.9840,11510.7200,7649.6690,-2740.6940,11510.7200,8122.2350
UNIConcrete,-2741.9840,11510.7200,7649.6690,-2740.6940,11278.8300,8122.2350,-2741.9840,11278.8300,7649.6690
UNIConcrete,-2776.0150,11278.8300,8122.3310,-2777.3050,11510.7200,7649.7660,-2777.3050,11278.8300,7649.7660
UNIConcrete,-2777.3050,11510.7200,7649.7660,-2776.0150,11278.8300,8122.3310,-2776.0150,11510.7200,8122.3310
UNIConcrete,-2777.7570,11527.1700,8122.3360,-2784.8350,11514.4400,7649.7860,-2783.5450,11514.4400,8122.3520
UNIConcrete,-2784.8350,11514.4400,7649.7860,-2777.7570,11527.1700,8122.3360,-2779.0470,11527.1700,7649.7710
UNIConcrete,-2783.5450,11514.4400,8122.3520,-2777.3050,11510.7200,7649.7660,-2776.0150,11510.7200,8122.3310
UNIConcrete,-2777.3050,11510.7200,7649.7660,-2783.5450,11514.4400,8122.3520,-2784.8350,11514.4400,7649.7860
UNIConcrete,-2735.1650,11514.4400,7660.2140,-2743.9840,11510.7200,7187.6680,-2736.4550,11514.4400,7187.6490
UNIConcrete,-2743.9840,11510.7200,7187.6680,-2735.1650,11514.4400,7660.2140,-2742.6940,11510.7200,7660.2350
UNIConcrete,-2740.9530,11527.1700,7660.2290,-2736.4550,11514.4400,7187.6490,-2742.2430,11527.1700,7187.6640
UNIConcrete,-2736.4550,11514.4400,7187.6490,-2740.9530,11527.1700,7660.2290,-2735.1650,11514.4400,7660.2140
UNIConcrete,-2779.7570,11527.1700,7660.3350,-2742.2430,11527.1700,7187.6640,-2781.0470,11527.1700,7187.7700
UNIConcrete,-2742.2430,11527.1700,7187.6640,-2779.7570,11527.1700,7660.3350,-2740.9530,11527.1700,7660.2290
UNIConcrete,-2742.6940,11278.8300,7660.2350,-2743.9840,11510.7200,7187.6680,-2742.6940,11510.7200,7660.2350
UNIConcrete,-2743.9840,11510.7200,7187.6680,-2742.6940,11278.8300,7660.2350,-2743.9840,11278.8300,7187.6680
UNIConcrete,-2778.0150,11278.8300,7660.3310,-2779.3050,11510.7200,7187.7660,-2779.3050,11278.8300,7187.7660
UNIConcrete,-2779.3050,11510.7200,7187.7660,-2778.0150,11278.8300,7660.3310,-2778.0150,11510.7200,7660.3310
UNIConcrete,-2779.7570,11527.1700,7660.3350,-2786.8350,11514.4400,7187.7860,-2785.5450,11514.4400,7660.3520
UNIConcrete,-2786.8350,11514.4400,7187.7860,-2779.7570,11527.1700,7660.3350,-2781.0470,11527.1700,7187.7700
UNIConcrete,-2785.5450,11514.4400,7660.3520,-2779.3050,11510.7200,7187.7660,-2778.0150,11510.7200,7660.3310
UNIConcrete,-2779.3050,11510.7200,7187.7660,-2785.5450,11514.4400,7660.3520,-2786.8350,11514.4400,7187.7860
UNIConcrete,-2736.1650,11514.4400,7282.2140,-2744.9840,11510.7200,6809.6690,-2737.4550,11514.4400,6809.6490
UNIConcrete,-2744.9840,11510.7200,6809.6690,-2736.1650,11514.4400,7282.2140,-2743.6940,11510.7200,7282.2350
UNIConcrete,-2741.9530,11527.1700,7282.2290,-2737.4550,11514.4400,6809.6490,-2743.2430,11527.1700,6809.6640
UNIConcrete,-2737.4550,11514.4400,6809.6490,-2741.9530,11527.1700,7282.2290,-2736.1650,11514.4400,7282.2140
UNIConcrete,-2780.7570,11527.1700,7282.3350,-2743.2430,11527.1700,6809.6640,-2782.0470,11527.1700,6809.7700
UNIConcrete,-2743.2430,11527.1700,6809.6640,-2780.7570,11527.1700,7282.3350,-2741.9530,11527.1700,7282.2290
UNIConcrete,-2743.6940,11278.8300,7282.2350,-2744.9840,11510.7200,6809.6690,-2743.6940,11510.7200,7282.2350
UNIConcrete,-2744.9840,11510.7200,6809.6690,-2743.6940,11278.8300,7282.2350,-2744.9840,11278.8300,6809.6690
UNIConcrete,-2779.0150,11278.8300,7282.3310,-2780.3050,11510.7200,6809.7660,-2780.3050,11278.8300,6809.7660
UNIConcrete,-2780.3050,11510.7200,6809.7660,-2779.0150,11278.8300,7282.3310,-2779.0150,11510.7200,7282.3310
UNIConcrete,-2780.7570,11527.1700,7282.3350,-2787.8350,11514.4400,6809.7860,-2786.5450,11514.4400,7282.3520
UNIConcrete,-2787.8350,11514.4400,6809.7860,-2780.7570,11527.1700,7282.3350,-2782.0470,11527.1700,6809.7700
UNIConcrete,-2786.5450,11514.4400,7282.3520,-2780.3050,11510.7200,6809.7660,-2779.0150,11510.7200,7282.3310
UNIConcrete,-2780.3050,11510.7200,6809.7660,-2786.5450,11514.4400,7282.3520,-2787.8350,11514.4400,6809.7860
UNIConcrete,258.8353,11514.4400,9564.2140,250.0160,11510.7200,9091.6690,257.5452,11514.4400,9091.6480
UNIConcrete,250.0160,11510.7200,9091.6690,258.8353,11514.4400,9564.2140,251.3061,11510.7200,9564.2350
UNIConcrete,253.0471,11527.1700,9564.2290,257.5452,11514.4400,9091.6480,251.7570,11527.1700,9091.6640
UNIConcrete,257.5452,11514.4400,9091.6480,253.0471,11527.1700,9564.2290,258.8353,11514.4400,9564.2140
UNIConcrete,214.2436,11527.1700,9564.3360,251.7570,11527.1700,9091.6640,212.9535,11527.1700,9091.7710
UNIConcrete,251.7570,11527.1700,9091.6640,214.2436,11527.1700,9564.3360,253.0471,11527.1700,9564.2290
UNIConcrete,251.3061,11278.8300,9564.2350,250.0160,11510.7200,9091.6690,251.3061,11510.7200,9564.2350
UNIConcrete,250.0160,11510.7200,9091.6690,251.3061,11278.8300,9564.2350,250.0160,11278.8300,9091.6690
UNIConcrete,215.9854,11278.8300,9564.3310,214.6952,11510.7200,9091.7660,214.6952,11278.8300,9091.7660
UNIConcrete,214.6952,11510.7200,9091.7660,215.9854,11278.8300,9564.3310,215.9854,11510.7200,9564.3310
UNIConcrete,214.2436,11527.1700,9564.3360,207.1652,11514.4400,9091.7860,208.4554,11514.4400,9564.3520
UNIConcrete,207.1652,11514.4400,9091.7860,214.2436,11527.1700,9564.3360,212.9535,11527.1700,9091.7710
UNIConcrete,208.4554,11514.4400,9564.3520,214.6952,11510.7200,9091.7660,215.9854,11510.7200,9564.3310
UNIConcrete,214.6952,11510.7200,9091.7660,208.4554,11514.4400,9564.3520,207.1652,11514.4400,9091.7860
UNIConcrete,261.0928,11514.4400,10445.2100,252.2735,11510.7200,9972.6600,259.8027,11514.4400,9972.6410
UNIConcrete,252.2735,11510.7200,9972.6600,261.0928,11514.4400,10445.2100,253.5636,11510.7200,10445.2300
UNIConcrete,255.3046,11527.1700,10445.2200,259.8027,11514.4400,9972.6410,254.0145,11527.1700,9972.6550
UNIConcrete,259.8027,11514.4400,9972.6410,255.3046,11527.1700,10445.2200,261.0928,11514.4400,10445.2100
UNIConcrete,216.5011,11527.1700,10445.3300,254.0145,11527.1700,9972.6550,215.2110,11527.1700,9972.7620
UNIConcrete,254.0145,11527.1700,9972.6550,216.5011,11527.1700,10445.3300,255.3046,11527.1700,10445.2200
UNIConcrete,253.5636,11278.8300,10445.2300,252.2735,11510.7200,9972.6600,253.5636,11510.7200,10445.2300
UNIConcrete,252.2735,11510.7200,9972.6600,253.5636,11278.8300,10445.2300,252.2735,11278.8300,9972.6600
UNIConcrete,218.2429,11278.8300,10445.3200,216.9528,11510.7200,9972.7570,216.9528,11278.8300,9972.7570
UNIConcrete,216.9528,11510.7200,9972.7570,218.2429,11278.8300,10445.3200,218.2429,11510.7200,10445.3200
UNIConcrete,216.5011,11527.1700,10445.3300,209.4228,11514.4400,9972.7770,210.7129,11514.4400,10445.3400
UNIConcrete,209.4228,11514.4400,9972.7770,216.5011,11527.1700,10445.3300,215.2110,11527.1700,9972.7620
UNIConcrete,210.7129,11514.4400,10445.3400,216.9528,11510.7200,9972.7570,218.2429,11510.7200,10445.3200
UNIConcrete,216.9528,11510.7200,9972.7570,210.7129,11514.4400,10445.3400,209.4228,11514.4400,9972.7770
UNIConcrete,261.8353,11514.4400,10910.2100,253.0160,11510.7200,10437.6700,260.5452,11514.4400,10437.6500
UNIConcrete,253.0160,11510.7200,10437.6700,261.8353,11514.4400,10910.2100,254.3061,11510.7200,10910.2300
UNIConcrete,256.0471,11527.1700,10910.2300,260.5452,11514.4400,10437.6500,254.7570,11527.1700,10437.6600
UNIConcrete,260.5452,11514.4400,10437.6500,256.0471,11527.1700,10910.2300,261.8353,11514.4400,10910.2100
UNIConcrete,217.2436,11527.1700,10910.3400,254.7570,11527.1700,10437.6600,215.9535,11527.1700,10437.7700
UNIConcrete,254.7570,11527.1700,10437.6600,217.2436,11527.1700,10910.3400,256.0471,11527.1700,10910.2300
UNIConcrete,254.3061,11278.8300,10910.2300,253.0160,11510.7200,10437.6700,254.3061,11510.7200,10910.2300
UNIConcrete,253.0160,11510.7200,10437.6700,254.3061,11278.8300,10910.2300,253.0160,11278.8300,10437.6700
UNIConcrete,218.9853,11278.8300,10910.3300,217.6952,11510.7200,10437.7700,217.6952,11278.8300,10437.7700
UNIConcrete,217.6952,11510.7200,10437.7700,218.9853,11278.8300,10910.3300,218.9853,11510.7200,10910.3300
UNIConcrete,217.2436,11527.1700,10910.3400,210.1652,11514.4400,10437.7900,211.4554,11514.4400,10910.3500
UNIConcrete,210.1652,11514.4400,10437.7900,217.2436,11527.1700,10910.3400,215.9535,11527.1700,10437.7700
UNIConcrete,211.4554,11514.4400,10910.3500,217.6952,11510.7200,10437.7700,218.9853,11510.7200,10910.3300
UNIConcrete,217.6952,11510.7200,10437.7700,211.4554,11514.4400,10910.3500,210.1652,11514.4400,10437.7900
UNIConcrete,-2538.7110,11514.4400,10887.7000,-3011.2790,11510.7200,10895.2200,-3011.2790,11514.4400,10887.7000
UNIConcrete,-3011.2790,11510.7200,10895.2200,-2538.7110,11514.4400,10887.7000,-2538.7110,11510.7200,10895.2200
UNIConcrete,-2538.7110,11527.1700,10893.4800,-3011.2790,11514.4400,10887.7000,-3011.2790,11527.1700,10893.4800
UNIConcrete,-3011.2790,11514.4400,10887.7000,-2538.7110,11527.1700,10893.4800,-2538.7110,11514.4400,10887.7000
UNIConcrete,-2538.7110,11527.1700,10932.2900,-3011.2790,11527.1700,10893.4800,-3011.2790,11527.1700,10932.2900
UNIConcrete,-3011.2790,11527.1700,10893.4800,-2538.7110,11527.1700,10932.2900,-2538.7110,11527.1700,10893.4800
UNIConcrete,-2538.7110,11278.8300,10895.2200,-3011.2790,11510.7200,10895.2200,-2538.7110,11510.7200,10895.2200
UNIConcrete,-3011.2790,11510.7200,10895.2200,-2538.7110,11278.8300,10895.2200,-3011.2790,11278.8300,10895.2200
UNIConcrete,-2538.7110,11278.8300,10930.5500,-3011.2790,11510.7200,10930.5500,-3011.2790,11278.8300,10930.5500
UNIConcrete,-3011.2790,11510.7200,10930.5500,-2538.7110,11278.8300,10930.5500,-2538.7110,11510.7200,10930.5500
UNIConcrete,-2538.7110,11527.1700,10932.2900,-3011.2790,11514.4400,10938.0800,-2538.7110,11514.4400,10938.0800
UNIConcrete,-3011.2790,11514.4400,10938.0800,-2538.7110,11527.1700,10932.2900,-3011.2790,11527.1700,10932.2900
UNIConcrete,-2538.7110,11514.4400,10938.0800,-3011.2790,11510.7200,10930.5500,-2538.7110,11510.7200,10930.5500
UNIConcrete,-3011.2790,11510.7200,10930.5500,-2538.7110,11514.4400,10938.0800,-3011.2790,11514.4400,10938.0800
UNIConcrete,-2076.7140,11514.4400,10888.2200,-2549.2810,11510.7200,10895.7500,-2549.2810,11514.4400,10888.2200
UNIConcrete,-2549.2810,11510.7200,10895.7500,-2076.7140,11514.4400,10888.2200,-2076.7140,11510.7200,10895.7500
UNIConcrete,-2076.7140,11527.1700,10894.0100,-2549.2810,11514.4400,10888.2200,-2549.2810,11527.1700,10894.0100
UNIConcrete,-2549.2810,11514.4400,10888.2200,-2076.7140,11527.1700,10894.0100,-2076.7140,11514.4400,10888.2200
UNIConcrete,-2076.7140,11527.1700,10932.8200,-2549.2810,11527.1700,10894.0100,-2549.2810,11527.1700,10932.8200
UNIConcrete,-2549.2810,11527.1700,10894.0100,-2076.7140,11527.1700,10932.8200,-2076.7140,11527.1700,10894.0100
UNIConcrete,-2076.7140,11278.8300,10895.7500,-2549.2810,11510.7200,10895.7500,-2076.7140,11510.7200,10895.7500
UNIConcrete,-2549.2810,11510.7200,10895.7500,-2076.7140,11278.8300,10895.7500,-2549.2810,11278.8300,10895.7500
UNIConcrete,-2076.7140,11278.8300,10931.0700,-2549.2810,11510.7200,10931.0700,-2549.2810,11278.8300,10931.0700
UNIConcrete,-2549.2810,11510.7200,10931.0700,-2076.7140,11278.8300,10931.0700,-2076.7140,11510.7200,10931.0700
UNIConcrete,-2076.7140,11527.1700,10932.8200,-2549.2810,11514.4400,10938.6000,-2076.7140,11514.4400,10938.6000
UNIConcrete,-2549.2810,11514.4400,10938.6000,-2076.7140,11527.1700,10932.8200,-2549.2810,11527.1700,10932.8200
UNIConcrete,-2076.7140,11514.4400,10938.6000,-2549.2810,11510.7200,10931.0700,-2076.7140,11510.7200,10931.0700
UNIConcrete,-2549.2810,11510.7200,10931.0700,-2076.7140,11514.4400,10938.6000,-2549.2810,11514.4400,10938.6000
UNIConcrete,-1611.7050,11514.4400,10888.7600,-2084.2730,11510.7200,10896.2900,-2084.2730,11514.4400,10888.7600
UNIConcrete,-2084.2730,11510.7200,10896.2900,-1611.7050,11514.4400,10888.7600,-1611.7050,11510.7200,10896.2900
UNIConcrete,-1611.7050,11527.1700,10894.5500,-2084.2730,11514.4400,10888.7600,-2084.2730,11527.1700,10894.5500
UNIConcrete,-2084.2730,11514.4400,10888.7600,-1611.7050,11527.1700,10894.5500,-1611.7050,11514.4400,10888.7600
UNIConcrete,-1611.7050,11527.1700,10933.3500,-2084.2730,11527.1700,10894.5500,-2084.2730,11527.1700,10933.3500
UNIConcrete,-2084.2730,11527.1700,10894.5500,-1611.7050,11527.1700,10933.3500,-1611.7050,11527.1700,10894.5500
UNIConcrete,-1611.7050,11278.8300,10896.2900,-2084.2730,11510.7200,10896.2900,-1611.7050,11510.7200,10896.2900
UNIConcrete,-2084.2730,11510.7200,10896.2900,-1611.7050,11278.8300,10896.2900,-2084.2730,11278.8300,10896.2900
UNIConcrete,-1611.7050,11278.8300,10931.6100,-2084.2730,11510.7200,10931.6100,-2084.2730,11278.8300,10931.6100
UNIConcrete,-2084.2730,11510.7200,10931.6100,-1611.7050,11278.8300,10931.6100,-1611.7060,11510.7200,10931.6100
UNIConcrete,-1611.7050,11527.1700,10933.3500,-2084.2730,11514.4400,10939.1400,-1611.7060,11514.4400,10939.1400
UNIConcrete,-2084.2730,11514.4400,10939.1400,-1611.7050,11527.1700,10933.3500,-2084.2730,11527.1700,10933.3500
UNIConcrete,-1611.7060,11514.4400,10939.1400,-2084.2730,11510.7200,10931.6100,-1611.7060,11510.7200,10931.6100
UNIConcrete,-2084.2730,11510.7200,10931.6100,-1611.7060,11514.4400,10939.1400,-2084.2730,11514.4400,10939.1400
Hangar_v3_basic,-3794.1460,11273.0600,10897.5500,-3794.1450,11707.9500,10484.2000,-3794.1470,11273.0600,10484.2000
Hangar_v3_basic,-3794.1450,11707.9500,10484.2000,-3794.1460,11273.0600,10897.5500,-3794.1430,11707.9500,10897.5500
Hangar_v3_basic,-3787.8230,11708.7500,9663.0630,-3520.7720,11866.3800,9663.0620,-3520.7730,11708.7500,9663.0620
Hangar_v3_basic,-3520.7720,11866.3800,9663.0620,-3787.8230,11708.7500,9663.0630,-3787.8220,11866.3800,9663.0630
Hangar_v3_basic,-3794.1440,12208.9500,10277.5300,-3530.0740,11958.4600,9655.6470,-3794.1490,11958.4600,9655.6480
Hangar_v3_basic,-3530.0740,11958.4600,9655.6470,-3794.1440,12208.9500,10277.5300,-3530.0690,12208.9500,10277.5300
Hangar_v3_basic,-3367.3670,11647.7700,9657.5030,-3650.1520,11580.7900,9561.8370,-3650.1510,11647.7800,9657.5040
Hangar_v3_basic,-3650.1520,11580.7900,9561.8370,-3367.3670,11647.7700,9657.5030,-3367.3680,11580.8000,9561.8360
Hangar_v3_basic,-2755.2230,11845.3500,9802.8560,-2755.2220,11745.2400,10098.4100,-2755.2240,11745.2400,9802.8560
Hangar_v3_basic,-2755.2220,11745.2400,10098.4100,-2755.2230,11845.3500,9802.8560,-2755.2210,11845.3500,10098.4100
Hangar_v3_basic,-3794.1470,11273.0600,10484.2000,-3794.1460,11707.9500,10070.8500,-3794.1490,11273.0600,10070.8500
Hangar_v3_basic,-3794.1460,11707.9500,10070.8500,-3794.1470,11273.0600,10484.2000,-3794.1450,11707.9500,10484.2000
Hangar_v3_basic,-3794.1510,11273.0600,9657.5060,-3624.4640,11528.4200,9657.5040,-3624.4650,11273.0600,9657.5040
Hangar_v3_basic,-3624.4640,11528.4200,9657.5040,-3794.1510,11273.0600,9657.5060,-3794.1480,11707.9500,9657.5060
Hangar_v3_basic,-3794.1480,11707.9500,9657.5060,-3399.5320,11528.4200,9657.5030,-3624.4640,11528.4200,9657.5040
Hangar_v3_basic,-3399.5320,11528.4200,9657.5030,-3794.1480,11707.9500,9657.5060,-3265.9960,11707.9500,9657.5020
Hangar_v3_basic,-3265.9990,11273.0600,9657.5030,-3399.5320,11528.4200,9657.5030,-3265.9960,11707.9500,9657.5020
Hangar_v3_basic,-3399.5320,11528.4200,9657.5030,-3265.9990,11273.0600,9657.5030,-3399.5340,11273.0600,9657.5030
Hangar_v3_basic,-3265.9990,11273.0600,9657.5030,-2737.8470,11707.9400,9657.5000,-2737.8500,11273.0500,9657.5000
Hangar_v3_basic,-2737.8470,11707.9400,9657.5000,-3265.9990,11273.0600,9657.5030,-3265.9960,11707.9500,9657.5020
Hangar_v3_basic,-2737.8440,11707.9400,10484.2000,-2737.8450,11666.6000,10535.3400,-2737.8440,11666.6000,10484.2000
Hangar_v3_basic,-2737.8450,11666.6000,10535.3400,-2737.8440,11707.9400,10484.2000,-2737.8420,11707.9400,10897.5500
Hangar_v3_basic,-2737.8430,11561.0200,10802.3500,-2737.8450,11666.6000,10535.3400,-2737.8420,11707.9400,10897.5500
Hangar_v3_basic,-2737.8450,11666.6000,10535.3400,-2737.8430,11561.0200,10802.3500,-2737.8450,11561.0200,10625.7700
Hangar_v3_basic,-2737.8420,11707.9400,10897.5500,-2737.8440,11488.8100,10802.3500,-2737.8430,11561.0200,10802.3500
Hangar_v3_basic,-2737.8440,11488.8100,10802.3500,-2737.8420,11707.9400,10897.5500,-2737.8450,11273.0500,10897.5500
Hangar_v3_basic,-2737.8460,11488.8100,10625.7700,-2737.8450,11666.6000,10535.3400,-2737.8450,11561.0200,10625.7700
Hangar_v3_basic,-2737.8450,11273.0500,10897.5500,-2737.8460,11488.8100,10625.7700,-2737.8440,11488.8100,10802.3500
Hangar_v3_basic,-2737.8450,11666.6000,10535.3400,-2737.8460,11488.8100,10625.7700,-2737.8470,11273.0500,10535.3400
Hangar_v3_basic,-2737.8460,11488.8100,10625.7700,-2737.8450,11273.0500,10897.5500,-2737.8470,11273.0500,10535.3400
Hangar_v3_basic,-2737.8460,11707.9400,10070.8500,-2737.8440,11666.6000,10484.2000,-2737.8460,11666.6000,10070.8500
Hangar_v3_basic,-2737.8440,11666.6000,10484.2000,-2737.8460,11707.9400,10070.8500,-2737.8440,11707.9400,10484.2000
Hangar_v3_basic,-3794.1460,11273.0600,10897.5500,-3265.9920,11707.9500,10897.5500,-3794.1430,11707.9500,10897.5500
Hangar_v3_basic,-3265.9920,11707.9500,10897.5500,-3794.1460,11273.0600,10897.5500,-3265.9950,11273.0600,10897.5500
Hangar_v3_basic,-2737.8420,11707.9400,10897.5500,-3265.9950,11273.0600,10897.5500,-2737.8450,11273.0500,10897.5500
Hangar_v3_basic,-3265.9950,11273.0600,10897.5500,-2737.8420,11707.9400,10897.5500,-3265.9920,11707.9500,10897.5500
Hangar_v3_basic,-3530.0690,12208.9500,10277.5300,-3266.0000,11958.4600,9655.6460,-3530.0740,11958.4600,9655.6470
Hangar_v3_basic,-3266.0000,11958.4600,9655.6460,-3530.0690,12208.9500,10277.5300,-3265.9950,12208.9400,10277.5300
Hangar_v3_basic,-3265.9950,12208.9400,10277.5300,-3001.9240,11958.4600,9655.6450,-3266.0000,11958.4600,9655.6460
Hangar_v3_basic,-3001.9240,11958.4600,9655.6450,-3265.9950,12208.9400,10277.5300,-3001.9190,12208.9400,10277.5300
Hangar_v3_basic,-3001.9190,12208.9400,10277.5300,-2737.8500,11958.4500,9655.6440,-3001.9240,11958.4600,9655.6450
Hangar_v3_basic,-2737.8500,11958.4500,9655.6440,-3001.9190,12208.9400,10277.5300,-2737.8450,12208.9400,10277.5300
Hangar_v3_basic,-3794.1440,12208.9500,10277.5300,-3530.0670,11958.4800,10899.4000,-3530.0690,12208.9500,10277.5300
Hangar_v3_basic,-3530.0670,11958.4800,10899.4000,-3794.1440,12208.9500,10277.5300,-3794.1410,11958.4800,10899.4100
Hangar_v3_basic,-3530.0690,12208.9500,10277.5300,-3265.9930,11958.4800,10899.4000,-3265.9950,12208.9400,10277.5300
Hangar_v3_basic,-3265.9930,11958.4800,10899.4000,-3530.0690,12208.9500,10277.5300,-3530.0670,11958.4800,10899.4000
Hangar_v3_basic,-3265.9950,12208.9400,10277.5300,-3001.9170,11958.4800,10899.4000,-3001.9190,12208.9400,10277.5300
Hangar_v3_basic,-3001.9170,11958.4800,10899.4000,-3265.9950,12208.9400,10277.5300,-3265.9930,11958.4800,10899.4000
Hangar_v3_basic,-3001.9190,12208.9400,10277.5300,-2737.8440,11958.4700,10899.4000,-2737.8450,12208.9400,10277.5300
Hangar_v3_basic,-2737.8440,11958.4700,10899.4000,-3001.9190,12208.9400,10277.5300,-3001.9170,11958.4800,10899.4000
Hangar_v3_basic,-3520.7730,11708.7500,9663.0620,-3261.4290,11866.3800,9663.0610,-3261.4300,11708.7500,9663.0610
Hangar_v3_basic,-3261.4290,11866.3800,9663.0610,-3520.7730,11708.7500,9663.0620,-3520.7720,11866.3800,9663.0620
Hangar_v3_basic,-3261.4300,11708.7500,9663.0610,-3002.0850,11866.3700,9663.0570,-3002.0860,11708.7400,9663.0570
Hangar_v3_basic,-3002.0850,11866.3700,9663.0570,-3261.4300,11708.7500,9663.0610,-3261.4290,11866.3800,9663.0610
Hangar_v3_basic,-3002.0860,11708.7400,9663.0570,-2742.7390,11866.3700,9663.0530,-2742.7400,11708.7400,9663.0530
Hangar_v3_basic,-2742.7390,11866.3700,9663.0530,-3002.0860,11708.7400,9663.0570,-3002.0850,11866.3700,9663.0570
Hangar_v3_basic,-3787.8180,11708.7500,10891.9500,-3520.7680,11866.3800,10891.9500,-3787.8170,11866.3800,10891.9500
Hangar_v3_basic,-3520.7680,11866.3800,10891.9500,-3787.8180,11708.7500,10891.9500,-3520.7690,11708.7500,10891.9500
Hangar_v3_basic,-3520.7690,11708.7500,10891.9500,-3261.4250,11866.3800,10891.9500,-3520.7680,11866.3800,10891.9500
Hangar_v3_basic,-3261.4250,11866.3800,10891.9500,-3520.7690,11708.7500,10891.9500,-3261.4260,11708.7500,10891.9500
Hangar_v3_basic,-3261.4260,11708.7500,10891.9500,-3002.0810,11866.3700,10891.9400,-3261.4250,11866.3800,10891.9500
Hangar_v3_basic,-3002.0810,11866.3700,10891.9400,-3261.4260,11708.7500,10891.9500,-3002.0820,11708.7500,10891.9400
Hangar_v3_basic,-3002.0820,11708.7500,10891.9400,-2742.7370,11866.3700,10891.9400,-3002.0810,11866.3700,10891.9400
Hangar_v3_basic,-2742.7370,11866.3700,10891.9400,-3002.0820,11708.7500,10891.9400,-2742.7380,11708.7400,10891.9400
Hangar_v3_basic,-2737.8480,11867.4400,9967.5140,-2737.8470,11948.6600,9657.5040,-2737.8460,12073.5200,9967.5150
Hangar_v3_basic,-2737.8470,11948.6600,9657.5040,-2737.8480,11867.4400,9967.5140,-2737.8480,11867.4400,9657.5040
Hangar_v3_basic,-2737.8450,12198.3800,10277.5300,-2737.8480,11867.4400,9967.5140,-2737.8460,12073.5200,9967.5150
Hangar_v3_basic,-2737.8480,11867.4400,9967.5140,-2737.8450,12198.3800,10277.5300,-2737.8470,11867.4400,10277.5200
Hangar_v3_basic,-2737.8440,12073.5200,10587.5400,-2737.8470,11867.4400,10277.5200,-2737.8450,12198.3800,10277.5300
Hangar_v3_basic,-2737.8470,11867.4400,10277.5200,-2737.8440,12073.5200,10587.5400,-2737.8460,11867.4400,10587.5300
Hangar_v3_basic,-2737.8440,11948.6600,10897.5500,-2737.8460,11867.4400,10587.5300,-2737.8440,12073.5200,10587.5400
Hangar_v3_basic,-2737.8460,11867.4400,10587.5300,-2737.8440,11948.6600,10897.5500,-2737.8440,11867.4400,10897.5400
Hangar_v3_basic,-3794.1450,11867.4400,9967.5160,-3794.1460,11948.6700,9657.5070,-3794.1460,11867.4400,9657.5080
Hangar_v3_basic,-3794.1460,11948.6700,9657.5070,-3794.1450,11867.4400,9967.5160,-3794.1440,12073.5300,9967.5180
Hangar_v3_basic,-3794.1420,12198.3900,10277.5300,-3794.1450,11867.4400,9967.5160,-3794.1440,11867.4400,10277.5300
Hangar_v3_basic,-3794.1450,11867.4400,9967.5160,-3794.1420,12198.3900,10277.5300,-3794.1440,12073.5300,9967.5180
Hangar_v3_basic,-3794.1420,12073.5300,10587.5400,-3794.1440,11867.4400,10277.5300,-3794.1430,11867.4400,10587.5400
Hangar_v3_basic,-3794.1440,11867.4400,10277.5300,-3794.1420,12073.5300,10587.5400,-3794.1420,12198.3900,10277.5300
Hangar_v3_basic,-3794.1410,11948.6700,10897.5500,-3794.1430,11867.4400,10587.5400,-3794.1410,11867.4400,10897.5500
Hangar_v3_basic,-3794.1430,11867.4400,10587.5400,-3794.1410,11948.6700,10897.5500,-3794.1420,12073.5300,10587.5400
Hangar_v3_basic,-3001.9220,11867.4400,9657.5030,-2737.8470,11948.6600,9657.5040,-2737.8480,11867.4400,9657.5040
Hangar_v3_basic,-2737.8470,11948.6600,9657.5040,-3001.9220,11867.4400,9657.5030,-3001.9220,11948.6600,9657.5030
Hangar_v3_basic,-3001.9220,11867.4400,9657.5030,-3265.9970,11948.6700,9657.5050,-3001.9220,11948.6600,9657.5030
Hangar_v3_basic,-3265.9970,11948.6700,9657.5050,-3001.9220,11867.4400,9657.5030,-3265.9970,11867.4400,9657.5040
Hangar_v3_basic,-3265.9970,11867.4400,9657.5040,-3530.0690,11948.6700,9657.5060,-3265.9970,11948.6700,9657.5050
Hangar_v3_basic,-3530.0690,11948.6700,9657.5060,-3265.9970,11867.4400,9657.5040,-3530.0700,11867.4400,9657.5060
Hangar_v3_basic,-3530.0700,11867.4400,9657.5060,-3794.1460,11948.6700,9657.5070,-3530.0690,11948.6700,9657.5060
Hangar_v3_basic,-3794.1460,11948.6700,9657.5070,-3530.0700,11867.4400,9657.5060,-3794.1460,11867.4400,9657.5080
